wav_filename,wav_filesize,transcript
Z214Vk_022.wav,2185532, naujas  naujas dokumentas  pradėk naują dokumentą  atverti  atverk  atverti dokumentą  atverk dokumentą  įrašyk  įrašyk dokumentą  įrašyti kitu vardu  įrašyk kitu vardu  įrašyti kaip  įrašyk kaip  spaudinio peržiūra  įjunk spaudinio peržiūrą  išjunk spaudinio peržiūrą  spausdink  spausdink dokumentą  užverk dokumentą  padidink mastelį  sumažink mastelį  atstatyk mastelį  naujas laiškas  pradėk naują laišką  įrašyk laišką  išsiųsk  išsiųsk laišką  atverk laišką  spausdink laišką  atsakyti  
Z216Vl_023.wav,1805148, pusjuodis šriftas  įjunk pusjuodį šriftą  išjunk pusjuodį šriftą  abipusė lygiuotė  įjunk abipusę lygiuotę  išjunk abipusę lygiuotę  centrinė lygiuotė  įjunk centrinę lygiuotę  išjunk centrinę lygiuotę  dešininė lygiuotė  įjunk dešininę lygiuotę  išjunk dešininę lygiuotę  kairinė lygiuotė  įjunk kairinę lygiuotę  išjunk kairinę lygiuotę  kursyvus šriftas  įjunk kursyvų šriftą  išjunk kursyvų šriftą  teksto pabraukimas  
Z216Vl_023a.wav,2011166, įjunk teksto pabraukimą  išjunk teksto pabraukimą  padidink šriftą  sumažink šriftą  įterpti paveikslą  paveikslas  atverti failą  atverk failą  grok  paleisk  pauzė  pristabdyk  pristabdyk grojimą  tęsk  tęsk grojimą  stabdyk  stabdyk grojimą  atsitiktinis grojimas  įjunk atsitiktinį grojimą  išjunk atsitiktinį grojimą  visas ekranas  rodyk visame ekrane  nerodyk visame ekrane  garsiau  padaryk garsiau  tyliau  padaryk tyliau                                               
Z216Vl_024.wav,1843724, mano kompiuteris  parodyk mano kompiuterį  atverk diską  atverk aplanką  vykdyk  vykdyk administratoriaus teisėmis  paleisk administratoriaus teisėmis  atverk administratoriaus teisėmis  dokumentai  parodyk dokumentus  paveikslai  parodyk paveikslus  muzika  parodyk muziką  tolesnis aplankas  ankstesnis aplankas  grįžk atgal  eik toliau  į pradžią  eik į pradžią  pažymėk pirmą  į pabaigą  eik į pabaigą  pažymėk paskutinį  
Z228Mm_023.wav,1891648,   pusjuodis šriftas  įjunk pusjuodį šriftą  išjunk pusjuodį šriftą  abipusė lygiuotė  įjunk abipusę lygiuote  išjunk abipusę lygiuote    centrinė lygiuotė    įjunk centrinę lygiuote   išjunk centrinę lygiuote  dešininė lygiuotė  įjunk dešininę lygiuote   išjunk dešininę lygiuote   kairinė lygiuotė   įjunk kairinę lygiuote   išjunk kairinę lygiuote  kursyvus šriftas  įjunk kursyvų šriftą   išjunk kursyvų šriftą    teksto pabraukimas  
Z228Mm_023a.wav,2199012, įjunk teksto pabraukimą   išjunk teksto pabraukimą  padidin šriftą  sumažink šriftą   įterpti paveikslą  paveikslas  atverti failą  atverk failą  grok  paleisk  pauzė   pristabdyk  pristabdyk grojimą  tęsk  tęs grojimą  stabdyk  stabdyk grojimą    atsitiktinis grojimas  įjunk atsitiktinį grojimą  išjunk atsitiktinį grojimą  visas ekranas   rodyk visame ekrane   nerodyk visame ekrane  garsiau  padaryk garsiau  tyliau  padaryk tyliau                                               
Z228Mm_024.wav,1881132,  mano kompiuteris  parodyk mano kompiuterį  atverk diską  atverk aplanką  vykdyk  vykdyk administratoriaus teisėmis    paleisk administratoriaus teisėmis    atverk administratoriaus teisėmis  dokumentai   parodyk dokumentus  paveikslai  parodyk paveikslus   muzika  parodyk muzika   tolesnis aplankas  ankstesnis aplankas  grįžk atgal  eik toliau  į pradžią  eik į pradžią  pažymėk pirmą  į pabaigą   eik į pabaigą   pažymėk paskutinį  
Z230Mo_023.wav,1918944,pusjuodis šriftas  įjunk pusjuodį šriftą  išjunk pusjuodi šriftą  abipusė lygiuotė  įjunk abipusę lygiuotę  išjunk abipusę lygiuote  centrinė lygiuotė  įjunk centrinę lygiuotę  išjunk centrine lygiuote  dešininė lygiuotė  įjunk dešininę lygiuotę  išjunk dešininę lygiuotę  kairinė lygiuotė  įjun kairine lygiuotę  išjun kairine lygiuote  kursyvus šriftas  įjun kursyvų šrifta  išjun kursyvų šrifta  teksto pabraukimas  įjunk teksto pabraukimą  
Z230Mo_023a.wav,2022892, išjunk teksto pabraukimą  padidink šrifta  sumažink šrifta  įterpti paveikslą  paveikslas  atverti faila  atverk faila  grok  paleisk  pauzė  pristabdyk  pristabdyk grojimą  tęsk  tęsk grojimą  stabdyk  stabdyk grojimą  atsitiktinis grojimas  įjunk atsitiktynį grojimą  išjunk atsitiktynį grojimą  visas ekranas  rodyk visame ekrane  nerodyk visame ekrane  garsiau  padaryk garsiau  tyliau                                              
Z230Mo_024.wav,2122428,   mano kompiuteris    parodyk mano kompiuterį  atverk diską    atverk aplanką  vykdyk  vykdyk administratoriaus teisėmis  paleisk administratoriaus teisėmis  atverk administratoriaus teisėmis  dokumentai  parodyk dokumentus  paveikslai  parodyk paveikslus  muzika  parodyk mūziką  tolesnis aplankas  ankstesnis aplankas  grįžk atgal  eik toliau  eik į pradžią  pažimėk pirmą  į pabaigą  eik į pabaigą  pažimėk paskutynį  
Z234Mm_023.wav,2359878, pusjuodis šriftas  įjunk pusjuodį šriftą  išjunk pusjuodį šriftą   abipusė lygiuotė  įjunk abipusę lygiuotę  išjunk abipusę lygiuotę   centrinė lygiuotė  įjunk centrinę lygiuotę  išjunk centrinę lygiuotę  dešininė lygiuotė  įjunk dešininę lygiuotę   išjunk dešininę lygiuotę   kairinė lygiuotė  įjunk kairinę lygiuotę  išjunk kairinę lygiuotę   kursyvus šriftas  įjunk kursyvų šriftą   išjunk kursyvų šriftą   teksto pabraukimas  
Z234Mm_023a.wav,2895074, įjunk teksto pabraukimą  išjunk teksto pabraukimą   padidink šriftą   sumažink šriftą  įterpti paveikslą  paveikslas  atverti failą  atverk failą  grok  paleisk  pauzė  pristabdyk  pristabdyk grojimą  tęsk  tęsk grojimą  stabdyk   stabdyk grojimą  atsitiktinis grojimas   įjunk atsitiktinį grojimą  išjunk atsitiktinį grojimą   visas ekranas  rodyk visame ekrane  nerodyk visame ekrane  garsiau  padaryk garsiau  tyliau  padaryk tyliau                                               
Z234Mm_024.wav,2826408, mano kompiuteris   parodyk mano kompiuterį  atverk diską  atverk aplanką  vykdyk  vykdyk administratoriaus teisėmis   paleisk administratoriaus teisėmis   atverk administratoriaus teisėmis  dokumentai  parodyk dokumentus  paveikslai  parodyk paveikslus  muzika  parodyk muziką  tolesnis aplankas  ankstesnis aplankas   grįžk atgal  eik toliau  į pradžią  eik į pradžią  pažymėk pirmą  į pabaigą  eik į pabaigą  pažymėk paskutinį  
Z235Mo_023.wav,1824604, pusjuodis šriftas   įjunk pusjuodį šriftą  išjunk pusjuodį šriftą  abipusė lygiuotė  įjunk abipusę lygiuotę  išjunk abipusę lygiuotę  centrinė lygiuotė  įjunk centrinę lygiuotę  išjunk centrinę lygiuotę  dešininė lygiuotė  įjunk dešininę lygiuotę  išjunk dešininę lygiuotę  kairinė lygiuotė  įjunk kairinę lygiuotę  išjunk kairinę lygiuotę  kursyvus šriftas  įjunk kursyvų šriftą  išjunk kursyvų šriftą  
Z235Mo_023a.wav,2115792, teksto pabraukimas  įjunk teksto pabraukimą  išjunk teksto pabraukimą   padidink šriftą  sumažink šriftą  įterpti paveikslą  paveikslas  atverti failą  atverk failą  grok  paleisk  pauzė  pristabdyk  pristabdyk grojimą  tęsk  tęsk grojimą  stabdyk  stabdyk grojimą  atsitiktinis grojimas  įjunk atsitiktinį grojimą  išjunk atsitiktinį grojimą  visas ekranas  rodyk visame ekrane  nerodyk visame ekrane  garsiau  padaryk garsiau  tyliau  padaryk tyliau                                               
Z235Mo_024.wav,1980944, mano kompiuteris  parodyk mano kompiuterį  atverk diską  atverk aplanką  vykdyk  vykdyk administratoriaus teisėmis  paleisk administratoriaus teisėmis  atverk administratoriaus teisėmis  dokumentai  parodyk dokumentus  paveikslai  parodyk paveikslus  muzika  parodyk muziką  tolesnis aplankas  ankstesnis aplankas  grįžk atgal  eik toliau  į pradžią  eik į pradžią  pažymėk pirmą  į pabaigą  eik į pabaigą  pažymėk paskutinį  
Z238Mm_021.wav,2299482, paleisk vord   paleisk vraiter   paleisk rašyklę  paleisk eksel   paleisk kalk   paleisk skaičiuoklę  paleisk poverpoint  paleisk impres  paleisk pateikčių rengyklę   paleisk autluk   paleisk laifmeil    paleisk tanderbird   paleisk pašto programą   paleisk medijos leistuvę   suskleisk langą  sumažink langą  išskleisk langą  padidink langą  atstatyk langą  aktyvink vord  aktyvink vraiter   aktyvink rašyklę  aktyvink eksel   aktyvink kalk   aktyvink skaičiuoklę  
Z238Mm_021a.wav,1301320, aktyvink poverpoint  aktyvink impres  aktyvink pateikčių rengyklę   aktyvink autluk  aktyvink laifmeil   aktyvink tanderbird   aktyvink pašto programą   aktyvink medijos leistuvę   užverk  užverk langą  išjunk  išjunk programą  užverk programą  gerai  taikyk  taikyti  atsisakau  atsisakyti  
Z238Mm_021b.wav,1352592, taip  ne  žemyn  toliau  atgal  dešinėn  į dešinę  kairėn  į kairę  puslapiu žemyn  tolesnis puslapis  parodyk tolesnį puslapį   puslapiu aukštyn  ankstesnis puslapis  parodyk ankstesnį puslapį   kopijuok  iškirpk  įdėk  pažymėk viską  pašalink  atšauk  grąžink                                                                   
Z238Mm_022.wav,2068504, naujas  naujas dokumentas  pradėk naują dokumentą  atverti  atverk  atverti dokumentą  atverk dokumentą  įrašyk  įrašyk dokumentą  įrašyti kitu vardu  įrašyk kitu vardu  įrašyti kaip  įrašyk kaip  spaudinio peržiūra  įjunk spaudinio peržiūrą  išjunk spaudinio peržiūrą  spausdink  spausdink dokumentą  užverk dokumentą  padidink mastelį  sumažink mastelį  atstatyk mastelį  naujas laiškas  pradėk naują laišką  įrašyk laišką  išsiųsk  išsiųsk laišką  atverk laišką  spausdink laišką  
Z240Mn_023a.wav,5234024, teksto pabraukimas  įjunk teksto pabraukimą  išjunk teksto pabraukimą  padidink šriftą  sumažink šriftą  įterpti paveikslą  paveikslas   atverti failą  atverk failą  grok  paleisk  pauzė  pristabdyk  pristabdyk grojimą  tęsk  tęsk grojimą  stabdyk  stabdyk grojimą  atsitiktinis grojimas  įjunk atsitiktinį grojimą   išjunk atsitiktinį grojimą  visas ekranas  rodyk visame ekrane  nerodyk visame ekrane  garsiau  padaryk garsiau  tyliau  padaryk tyliau                                               
Z240Mn_024.wav,4633940, mano kompiuteris  parodyk mano kompiuterį  atverk diską  atverk aplanką  vykdyk  vykdyk administratoriaus teisėmis  paleisk administratoriaus teisėmis  atverk administratoriaus teisėmis  dokumentai  parodyk dokumentus  paveikslai  parodyk paveikslus  muzika  parodyk muziką  tolesnis aplankas  ankstesnis aplankas   grįžk atgal  eik toliau  į pradžią  eik į pradžią   pažymėk pirmą  į pabaigą  eik į pabaigą  pažymėk paskutinį  
Z241Mo_023.wav,4558390, pusjuodis šriftas  įjunk pusjuodį šriftą  išjunk pusjuodį šriftą  abipusė lygiuotė  įjunk abipusę lygiuotę  išjunk abipusę lygiuotę  centrinė lygiuotė  įjunk centrinę lygiuotę  išjunk centrinę lygiuotę  dešininė lygiuotė  įjunk dešininę lygiuotę  išjunk dešininę lygiuotę  kairinė lygiuotė  įjunk kairinę lygiuotę  išjunk kairinę lygiuotę  kursyvus šriftas  įjunk kursyvų šriftą   išjunk kursyvų šriftą           
Z241Mo_023a.wav,6212180, teksto pabraukimas  įjunk teksto pabraukimą  išjunk teksto pabraukimą  padidink šriftą  sumažink šriftą   įterpti paveikslą  paveikslas  atverti failą  atverk failą  grok  paleisk   pauzė  pristabdyk   pristabdyk grojimą  tęsk  tęsk grojimą  stabdyk  stabdyk grojimą  atsitiktinis grojimas  įjunk atsitiktinį grojimą  išjunk atsitiktinį grojimą  visas ekranas  rodyk visame ekrane  nerodyk visame ekrane  garsiau  padaryk garsiau  tyliau  padaryk tyliau                                               
Z241Mo_024.wav,5596786, mano kompiuteris  parodyk mano kompiuterį  atverk diską  atverk aplanką  vykdyk  vykdyk administratoriaus teisėmis  paleisk administratoriaus teisėmis  atverk administratoriaus teisėmis  dokumentai  parodyk dokumentus  paveikslai  parodyk paveikslus  muzika  parodyk muziką  tolesnis aplankas  ankstesnis aplankas  grįžk atgal  eik toliau  į pradžią  eik į pradžią  pažymėk pirmą  į pabaigą  eik į pabaigą  pažymėk paskutinį 
Z242Mp_023.wav,3851410, pusjuodis šriftas  įjunk pusjuodį šriftą  išjunk pusjuodį šriftą  abipusė lygiuotė  įjunk abipusę lygiuotę  išjunk abipusę lygiuotę  centrinė lygiuotė  įjunk centrinę lygiuotę  išjunk centrinę lygiuotę  dešininė lygiuotė  įjunk dešininę lygiuotę  išjunk dešininę lygiuotę  kairinė lygiuotė  įjunk kairinę lygiuotę  išjunk kairinę lygiuotę  kursyvus šriftas  įjunk kursyvų šriftą  išjunk kursyvų šriftą  teksto pabraukimas  įjunk teksto pabraukimą  išjunk teksto pabraukimą  
Z242Mp_023a.wav,4083586, padidink šriftą  sumažink šriftą  įterpti paveikslą  paveikslas  atverti failą  atverk failą  grok  paleisk  pauzė  pristabdyk  pristabdyk grojimą  tęsk  tęsk grojimą  stabdyk  stabdyk grojimą  atsitiktinis grojimas  įjunk atsitiktinį grojimą  išjunk atsitiktinį grojimą  visas ekranas  rodyk visame ekrane  nerodyk visame ekrane  garsiau  padaryk garsiau  tyliau  padaryk tyliau                                             
Z242Mp_024.wav,4265584, mano kompiuteris  parodyk mano kompiuterį  atverk diską  atverk aplanką  vykdyk  vykdyk administratoriaus teisėmis  paleisk administratoriaus teisėmis  atverk administratoriaus teisėmis  dokumentai  parodyk dokumentus  paveikslai  parodyk paveikslus  muzika  parodyk muziką  tolesnis aplankas  ankstesnis aplankas  grįžk atgal  eik toliau  į pradžią  eik į pradžią  pažymėk pirmą  į pabaigą  eik į pabaigą  pažymėk paskutinį  
Z243Vm_021.wav,4685480, paleisk vord    paleisk vraiter   paleisk rašyklę  paleisk eksel   paleisk kalk   paleisk skaičiuoklę  paleisk poverpoint  paleisk impres  paleisk pateikčių rengyklę   paleisk autluk  paleisk laifmeil   paleisk tanderbird   paleisk pašto programą   paleisk medijos leistuvę   suskleisk langą  sumažink langą  išskleisk langą  padidink langą  atstatyk langą  aktyvink vord  aktyvink vraiter   aktyvink rašyklę  aktyvink eksel   aktyvink kalk   aktyvink skaičiuoklę  aktyvink poverpoint  aktyvink impres  aktyvink pateikčių rengyklę   
Z243Vm_021a.wav,3949196, aktyvink autluk  aktyvink laifmeil   aktyvink tanderbird   aktyvink pašto programą   aktyvink medijos leistuvę   užverk  užverk langą  išjunk  išjunk programą  užverk programą  gerai  taikyk  taikyti  atsisakau  atsisakyti  taip  ne  žemyn  toliau  aukštyn  atgal    dešinėn  į dešinę  kairėn  į kairę  puslapiu žemyn  tolesnis puslapis  parodyk tolesnį puslapį   puslapiu aukštyn  ankstesnis puslapis  parodyk ankstesnį puslapį   kopijuok  iškirpk  įdėk  pažymėk viską  pašalink  atšauk  grąžink                                                                   
Z243Vm_022.wav,1783496, naujas  naujas dokumentas  pradėk naują dokumentą  atverti  atverk  atverti dokumentą  atverk dokumentą  įrašyk  įrašyk dokumentą  įrašyti kitu vardu  įrašyk kitu vardu  įrašyti kaip  įrašyk kaip  spaudinio peržiūra  įjunk spaudinio peržiūrą  išjunk spaudinio peržiūrą spausdink  spausdink dokumentą  užverk dokumentą  padidink mastelį  sumažink mastelį  atstatyk mastelį  naujas laiškas  pradėk naują laišką  įrašyk laišką  išsiųsk  išsiųsk laišką  atverk laišką  spausdink laišką  atsakyti  
Z244Mo_021.wav,2887158,paleisk vord   paleisk vraiter   paleisk rašyklę  paleisk eksel   paleisk kalk   paleisk skaičiuoklę  paleisk poverpoint  paleisk impres  paleisk pateikčių rengyklę   paleisk autluk  paleisk laifmeil   paleisk tanderbird   paleisk pašto programą   paleisk medijos leistuvę   suskleisk langą  sumažink langą  išskleisk langą  padidink langą  atstatyk langą  aktyvink vord  aktyvink vraiter   aktyvink rašyklę  aktyvink eksel   aktyvink kalk   aktyvink skaičiuoklę  aktyvink poverpoint  aktyvink impres  aktyvink pateikčių rengyklę   
Z244Mo_021a.wav,2627294, aktyvink autluk  aktyvink laifmeil   aktyvink tanderbird   aktyvink pašto programą   aktyvink medijos leistuvę   užverk  užverk langą  išjunk  išjunk programą  užverk programą  gerai  taikyk  taikyti  atsisakau  atsisakyti  taip  ne  žemyn  toliau  aukštyn  atgal  dešinėn  į dešinę  kairėn  į kairę  puslapiu žemyn  tolesnis puslapis  parodyk tolesnį puslapį   puslapiu aukštyn  ankstesnis puslapis  parodyk ankstesnį puslapį   kopijuok  iškirpk  įdėk  pažymėk viską  pašalink  atšauk  grąžink                                                                  
Z244Mo_022.wav,2024644, naujas  naujas dokumentas  pradėk naują dokumentą  atverti  atverk  atverti dokumentą  atverk dokumentą  įrašyk  įrašyk dokumentą  įrašyti kitu vardu  įrašyk kitu vardu  įrašyti kaip  įrašyk kaip  spaudinio peržiūra  įjunk spaudinio peržiūrą  išjunk spaudinio peržiūrą  spausdink spausdink dokumentą  užverk dokumentą  padidink mastelį  sumažink mastelį  atstatyk mastelį  naujas laiškas  pradėk naują laišką  įrašyk laišką  išsiųsk  išsiųsk laišką  atverk laišką  spausdink laišką  atsakyti  
